quantile	chr	peak_id	chrStart	strand	sec_peak	normalized_eob	log10p_val	imbalance	D_D	N_N	D_N_N_D	T_N_N_T	T_D_D_T	T_T
3	chr3R	peak_2980_6	chrStart	+	178	58.4509090909091	1.33686261420688	01_NOT_SIG	21.82	10.91	32.73	7.27	20	7.27
1	chr2R	peak_913_2	chrStart	+	123	0	0.256628733869375	01_NOT_SIG	37.93	6.9	32.76	6.9	15.51	0.0
2	chr3R	peak_4403_2	chrStart	+	69	43.1854166666667	0.770712045000415	01_NOT_SIG	28.12	10.42	21.87	16.66	19.79	3.12
2	chr3R	peak_4339_6	chrStart	+	64	30.7728395061728	1.14658829114974	01_NOT_SIG	77.16	1.23	8.02	0.62	11.73	1.23
2	chr3R	peak_2089_6	chrStart	+	68	42.3148936170213	1.56974824614912	01_NOT_SIG	59.57	14.18	10.63	4.26	9.22	2.13
2	chr3R	peak_122_3	chrStart	+	139	30	0.8879467833166	01_NOT_SIG	22.22	30.56	30.56	9.73	5.56	1.39
3	chr3R	peak_3714_2	chrStart	+	40	72.2222222222222	2.86751736927121	03_NOT_IMB	22.22	33.33	26.39	4.17	8.34	5.56
1	chr3L	peak_1145_4	chrStart	+	70	0	0.222375135951756	01_NOT_SIG	6.03	52.59	24.14	10.35	6.9	0.0
4	chr2R	peak_3915_14	chrStart	+	38	81.3970588235294	2.13340740793993	02_IMB	27.45	8.82	19.61	2.94	34.31	6.86
4	chr3L	peak_5131_4	chrStart	+	43	99.9837209302325	100	02_IMB	34.88	11.63	13.96	2.33	20.93	16.28
3	chr2L	peak_2417_2	chrStart	+	41	72.7300970873786	2.60402378566595	02_IMB	33.01	27.18	8.74	2.91	21.36	6.8
3	chrX	peak_765_6	chrStart	+	41	57.1496062992126	2.42702188363661	03_NOT_IMB	42.52	33.07	8.66	6.3	6.29	3.15
2	chr2L	peak_1514_3	chrStart	+	75	48.9013574660634	1.02930198004829	01_NOT_SIG	45.25	13.12	5.88	6.33	25.79	3.62
1	chr2R	peak_485_2	chrStart	+	63	0	0.335111586368875	01_NOT_SIG	22.5	36.67	27.5	9.17	4.17	0.0
1	chr3R	peak_3046_1	chrStart	+	102	0	0.426066606638117	01_NOT_SIG	31.34	25.37	28.36	7.47	7.47	0.0
3	chrX	peak_430_6	chrStart	+	55	68	2.73830217893772	02_IMB	6.92	33.85	46.15	7.69	3.08	2.31
4	chr2L	peak_858_3	chrStart	+	31	75.8697247706422	3.57530926495298	02_IMB	61.47	7.34	0.92	0.92	22.02	7.34
1	chr2R	peak_56_3	chrStart	+	116	0	0.611951592123293	01_NOT_SIG	46.4	16.8	28.8	4	4	0.0
1	chr3R	peak_748_6	chrStart	+	56	23.9146443514644	0.903723656654576	01_NOT_SIG	16.74	54.39	15.06	5.44	7.53	0.84
4	chr3R	peak_1869_8	chrStart	+	33	90.9140625	5.84463972348205	03_NOT_IMB	45.31	29.69	1.56	3.12	7.81	12.5
3	chr2L	peak_2881_2	chrStart	+	32	71.0513513513514	5.67888522111166	03_NOT_IMB	58.11	23.42	6.31	1.35	7.2	3.6
1	chr2R	peak_3084_1	chrStart	+	51	15.325	0.340958492908135	01_NOT_SIG	15.79	28.29	30.92	7.24	17.11	0.66
1	chr2L	peak_6_4	chrStart	+	124	22.2117647058824	0.524124059198658	01_NOT_SIG	22.06	16.18	38.23	8.82	13.23	1.47
3	chr3R	peak_1985_3	chrStart	+	51	60.7142857142857	2.27463136724067	02_IMB	73.95	4.2	7.56	0	11.76	2.52
1	chr2R	peak_427_6	chrStart	+	47	17.9490566037736	0.475931993135256	01_NOT_SIG	69.81	5.66	4.71	0	18.87	0.94
3	chr2L	peak_2430_5	chrStart	+	61	65.858064516129	1.81936232797528	01_NOT_SIG	9.68	17.2	21.51	26.88	15.06	9.68
2	chr2L	peak_2337_4	chrStart	+	120	36.26	0.45947875878788	01_NOT_SIG	14.74	15.79	30.52	11.58	23.16	4.21
2	chr3L	peak_1537_3	chrStart	+	90	36	1.16214390313061	01_NOT_SIG	58.21	14.93	13.44	4.48	7.47	1.49
2	chr3L	peak_1308_2	chrStart	+	68	25.7204819277108	0.678006633892388	01_NOT_SIG	24.1	40.96	13.25	8.43	12.05	1.2
1	chr2L	peak_70_8	chrStart	+	66	19	0.386231032285653	01_NOT_SIG	56.94	6.94	9.72	1.39	23.61	1.39
1	chr2L	peak_1214_7	chrStart	+	51	11.4114503816794	0.196260597267386	01_NOT_SIG	45.8	7.63	21.37	4.58	19.84	0.76
2	chr2L	peak_6_4	chrStart	+	81	29.8738636363636	0.601473253323358	01_NOT_SIG	30.68	22.73	20.46	6.82	17.05	2.27
3	chr3R	peak_3325_1	chrStart	+	73	57.1435582822086	2.86751736927121	03_NOT_IMB	11.66	34.97	38.65	7.97	3.68	3.07
3	chr3L	peak_1287_7	chrStart	+	111	51.3817391304348	1.05940302663756	01_NOT_SIG	44.35	8.7	14.78	3.48	25.22	3.48
2	chr2R	peak_52_3	chrStart	+	62	38.8905263157895	2.20816445330829	03_NOT_IMB	66.32	12.11	6.32	0.79	12.63	1.84
3	chr2L	peak_2101_5	chrStart	+	40	57.8421052631579	1.9094899077091	01_NOT_SIG	68.42	3.51	3.5	0.88	19.3	4.39
2	chr2L	peak_1347_1	chrStart	+	59	49.2328767123288	1.99526387018285	01_NOT_SIG	58.9	12.33	12.33	3.42	10.27	2.74
2	chr3R	peak_4967_4	chrStart	+	39	47.5	1.24597158234917	01_NOT_SIG	69.47	7.37	3.16	2.11	15.79	2.11
3	chr3R	peak_451_7	chrStart	+	48	51.7263157894737	3.80608880509065	02_IMB	81.26	5.47	5.69	0.63	5.89	1.05
3	chr2L	peak_1036_10	chrStart	+	72	57.1404255319149	1.59609026259339	01_NOT_SIG	32.98	21.28	20.21	10.64	11.7	3.19
1	chr3R	peak_3124_3	chrStart	+	86	0	0.220916576019778	01_NOT_SIG	53.68	7.37	20	6.31	12.63	0.0
2	chr2L	peak_170_5	chrStart	+	61	42.3194444444444	0.885207587200567	01_NOT_SIG	29.17	29.17	11.11	8.33	18.05	4.17
3	chr2L	peak_2881_2	chrStart	+	92	54.1755102040816	1.25062245092036	01_NOT_SIG	38.78	17.01	17.68	6.12	18.37	2.04
1	chr3R	peak_958_1	chrStart	+	104	0	0.563908315088759	01_NOT_SIG	0.78	68.22	22.48	7.76	0.78	0.0
3	chr3L	peak_1782_1	chrStart	+	31	69.8808641975309	16.5187950884341	03_NOT_IMB	33.58	37.9	18.76	2.6	4.32	2.84
3	chr2R	peak_1233_7	chrStart	+	142	58.3333333333333	2.06929481071715	03_NOT_IMB	21.43	13.1	48.8	8.33	4.76	3.57
2	chr3R	peak_49_5	chrStart	+	171	41.560736196319	1.75465934866055	01_NOT_SIG	35.58	11.04	43.56	4.91	3.68	1.23
3	chr3L	peak_3617_3	chrStart	+	125	51.1448598130841	0.916684892005528	01_NOT_SIG	30.84	0.93	16.82	2.8	41.12	7.48
3	chr2L	peak_1319_9	chrStart	+	66	56.4516129032258	1.6495323641323	01_NOT_SIG	50.0	2.42	19.36	0.81	24.2	3.23
2	chr2L	peak_3439_3	chrStart	+	137	28.8736842105263	0.516404045279998	01_NOT_SIG	18.42	10.53	36.84	5.26	26.31	2.63
4	chr2R	peak_2026_3	chrStart	+	74	82.3388059701493	4.02367835957863	03_NOT_IMB	52.24	4.48	11.94	4.48	14.93	11.94
1	chr2L	peak_143_3	chrStart	+	127	0	0.276574760803016	01_NOT_SIG	11.59	36.23	31.89	10.15	10.15	0.0
2	chr3R	peak_3255_1	chrStart	+	54	46.433064516129	1.85117041053217	01_NOT_SIG	20.97	20.16	48.39	4.84	4.03	1.61
2	chrX	peak_325_3	chrStart	+	47	44.8	0.670003262482114	01_NOT_SIG	44.3	15.19	5.07	1.27	31.65	2.53
2	chr2L	peak_337_4	chrStart	+	58	45.4561403508772	1.55069417336723	01_NOT_SIG	68.42	3.51	10.53	2.63	12.28	2.63
3	chr2L	peak_2337_5	chrStart	+	71	51.6129032258065	1.29344939934968	01_NOT_SIG	25.0	25.0	17.74	9.68	17.75	4.84
1	chr3R	peak_497_2	chrStart	+	107	24.2388059701493	0.543740295294696	01_NOT_SIG	56.72	4.48	14.93	0	22.39	1.49
4	chr3R	peak_1873_1	chrStart	+	59	81.6336842105263	5.50031675518495	03_NOT_IMB	6.32	64.74	20.53	2.11	3.69	2.63
3	chr2R	peak_769_2	chrStart	+	77	57.5	1.15565289612402	01_NOT_SIG	22.81	8.77	28.07	5.26	29.82	5.26
1	chr2R	peak_3973_7	chrStart	+	39	0	0.481598322805394	01_NOT_SIG	79.73	6.08	4.73	2.03	7.44	0.0
3	chr3L	peak_2154_3	chrStart	+	133	73.072972972973	1.71871688610908	01_NOT_SIG	10.81	21.62	16.22	16.22	18.92	16.22
1	chr3R	peak_1686_1	chrStart	+	61	22.2205607476636	0.758185009375889	01_NOT_SIG	71.03	1.87	12.15	2.8	11.21	0.93
1	chr2R	peak_3243_5	chrStart	+	59	14.4426829268293	0.481146815148112	01_NOT_SIG	36.59	33.54	14.03	7.32	7.93	0.61
1	chr3L	peak_3842_4	chrStart	+	92	0	0.321565725529732	01_NOT_SIG	56.98	2.33	24.42	2.32	13.95	0.0
1	chr3R	peak_3858_3	chrStart	+	44	22.0758865248227	0.883814027759942	01_NOT_SIG	60.28	16.31	11.35	4.97	6.39	0.71
4	chr3R	peak_1031_5	chrStart	+	40	100	100	03_NOT_IMB	63.49	22.22	3.17	0	0	11.11
2	chr2L	peak_467_2	chrStart	+	56	40.9152	1.3166138821277	01_NOT_SIG	36.8	28.8	15.2	4.8	12	2.4
1	chr3R	peak_4541_3	chrStart	+	101	0	0.179692593873733	01_NOT_SIG	6.41	7.69	60.26	17.95	7.69	0.0
2	chr3R	peak_767_4	chrStart	+	171	34.5594594594595	0.321929500308498	01_NOT_SIG	8.11	10.81	29.73	24.33	21.63	5.41
2	chr3L	peak_679_3	chrStart	+	42	46.4339805825243	1.68611202899257	01_NOT_SIG	36.89	36.89	13.6	2.91	7.77	1.94
1	chr3R	peak_2368_3	chrStart	+	69	0	0.344177175285452	01_NOT_SIG	43.75	26.04	17.7	2.08	10.41	0.0
3	chr2L	peak_3415_6	chrStart	+	71	64.7072164948454	2.51845517947569	03_NOT_IMB	70.1	4.12	3.09	4.12	13.4	5.15
3	chr2L	peak_343_2	chrStart	+	66	60.0026785714286	2.3825824260115	03_NOT_IMB	31.25	20.54	24.11	7.15	11.61	5.36
1	chr2L	peak_156_6	chrStart	+	43	20.4536312849162	0.726664995011029	01_NOT_SIG	60.34	11.17	13.41	3.91	10.62	0.56
2	chr3R	peak_670_2	chrStart	+	152	31.4254901960784	0.777407274887208	01_NOT_SIG	27.45	15.69	35.3	15.68	3.92	1.96
2	chr3L	peak_342_5	chrStart	+	34	40.7448979591837	0.971937827600077	01_NOT_SIG	50.0	13.27	14.29	2.04	18.37	2.04
3	chr3R	peak_121_3	chrStart	+	64	62.7083333333333	1.55348559309913	01_NOT_SIG	36.9	9.52	11.9	3.57	32.14	5.95
2	chr2L	peak_3439_2	chrStart	+	111	46.6765957446808	0.98593043067059	01_NOT_SIG	21.28	6.38	42.55	8.51	17.02	4.26
2	chr3R	peak_3279_6	chrStart	+	78	34.2772277227723	0.575337583978033	01_NOT_SIG	0.99	55.45	13.86	15.84	11.88	1.98
1	chr3L	peak_103_4	chrStart	+	98	13.4631578947368	0.642389965324174	01_NOT_SIG	12.41	40.98	36.09	6.77	3.38	0.38
2	chr3L	peak_718_1	chrStart	+	133	30	0.657449981357574	01_NOT_SIG	46.67	2.22	24.45	6.66	17.77	2.22
2	chr2L	peak_4585_3	chrStart	+	61	42.8571428571429	0.865454066061531	01_NOT_SIG	61.22	0.0	8.16	2.04	24.49	4.08
3	chr2R	peak_281_2	chrStart	+	84	72.6450704225352	4.16996680371288	03_NOT_IMB	19.01	35.92	33.1	3.52	4.93	3.52
4	chr3R	peak_5274_1	chrStart	+	33	87.4945736434108	6.15107306780742	03_NOT_IMB	7.75	72.09	9.3	6.2	0	4.65
3	chr2L	peak_720_1	chrStart	+	93	64	2.68312436110842	03_NOT_IMB	1.87	72.9	17.76	3.73	1.87	1.87
3	chr2R	peak_897_2	chrStart	+	64	74.453125	2.02217690123055	02_IMB	34.38	5.47	21.1	1.56	32.03	5.47
2	chr2L	peak_4342_2	chrStart	+	60	30.3571428571429	0.502982628115175	01_NOT_SIG	50.0	4.08	11.22	7.14	25.51	2.04
2	chr3L	peak_651_2	chrStart	+	51	38.3935135135135	1.27551112342789	01_NOT_SIG	14.59	40.0	25.94	12.43	4.86	2.16
3	chr2L	peak_2607_3	chrStart	+	62	53.334	2.61196276929845	03_NOT_IMB	7.5	45.5	29	12.5	2.5	3.0
3	chr3L	peak_974_1	chrStart	+	99	50	1.07975468650028	01_NOT_SIG	15.79	28.07	29.83	17.55	5.26	3.51
1	chr2L	peak_1061_1	chrStart	+	89	0	0.048948880091659	01_NOT_SIG	26.67	8.89	32.22	8.88	23.34	0.0
2	chr3L	peak_4314_5	chrStart	+	48	47.6164383561644	1.18069270193145	01_NOT_SIG	54.79	1.37	16.44	4.11	19.18	4.11
3	chr3R	peak_49_7	chrStart	+	72	55	4.35397115892803	03_NOT_IMB	27.01	32.09	29.15	3.21	6.42	2.14
3	chr2L	peak_18_5	chrStart	+	188	52	1.87029034726817	01_NOT_SIG	40.0	15.24	32.38	1.9	8.57	1.9
1	chr3R	peak_1905_6	chrStart	+	126	18.3539325842697	0.282395750583258	01_NOT_SIG	16.85	17.98	34.83	6.74	22.47	1.12
2	chr3L	peak_4029_1	chrStart	+	50	46.1490683229814	1.99128097773016	01_NOT_SIG	82.61	2.48	2.48	0.62	9.94	1.86
2	chr3L	peak_1987_3	chrStart	+	84	28.9093333333333	0.654871985631306	01_NOT_SIG	14.67	35.33	25.33	14.67	8	2.0
2	chr3R	peak_1699_6	chrStart	+	49	44.4453333333333	1.99989272264547	01_NOT_SIG	40.44	24.0	16.89	4.45	11.56	2.67
1	chr3R	peak_2580_6	chrStart	+	46	11.8603174603175	0.211008431491237	01_NOT_SIG	64.29	2.38	7.94	2.38	22.22	0.79
1	chr2L	peak_685_2	chrStart	+	75	0	0.368168061481492	01_NOT_SIG	44.74	27.63	11.84	6.58	9.21	0.0
4	chr2R	peak_4928_1	chrStart	+	128	75	2.17675384840257	03_NOT_IMB	58.97	0.0	15.38	5.13	12.82	7.69
4	chr3L	peak_4467_3	chrStart	+	43	86.7238888888889	9.85153586827766	03_NOT_IMB	53.33	16.11	10	1.12	11.11	8.33
2	chr3R	peak_1250_6	chrStart	+	122	41.171052631579	0.925047982032833	01_NOT_SIG	5.26	26.32	40.79	11.84	13.16	2.63
2	chr2R	peak_267_1	chrStart	+	47	33.3294117647059	1.18561275970392	01_NOT_SIG	31.76	40.0	16.47	5.88	4.71	1.18
3	chr2L	peak_934_1	chrStart	+	59	50.9077720207254	2.31005070121195	02_IMB	23.32	41.45	27.98	3.11	3.1	1.04
1	chr3L	peak_164_4	chrStart	+	121	0	0.227145878543844	01_NOT_SIG	15.73	5.62	57.3	4.49	16.85	0.0
2	chr3R	peak_854_8	chrStart	+	45	45.4464285714286	0.836836873633843	01_NOT_SIG	59.52	1.19	9.52	0	27.38	2.38
2	chr2L	peak_1061_2	chrStart	+	94	26.6666666666667	0.785588252859852	01_NOT_SIG	32.18	14.94	34.48	5.75	11.5	1.15
4	chr2L	peak_5449_4	chrStart	+	33	80.3830985915493	7.29476846150912	02_IMB	62.91	11.74	6.11	1.41	12.21	5.63
3	chr3L	peak_613_1	chrStart	+	54	70.5882352941177	10.4655220227814	03_NOT_IMB	16.67	49.26	16.42	7.6	4.9	5.15
1	chr3R	peak_1757_3	chrStart	+	71	17.3356589147287	0.139475574674119	01_NOT_SIG	65.63	1.03	5.68	1.55	24.8	1.29
3	chr2L	peak_3092_1	chrStart	+	56	66.7267857142857	1.15051285650593	01_NOT_SIG	8.93	8.04	6.25	10.71	59.82	6.25
1	chr2L	peak_33_6	chrStart	+	33	20.0045454545455	0.902491794245084	01_NOT_SIG	84.66	2.27	2.84	0	9.66	0.57
4	chr3L	peak_4881_2	chrStart	+	44	99.6178489702517	42.8168834018832	03_NOT_IMB	7.55	82.84	1.6	0.92	0.23	6.86
3	chr2L	peak_3041_1	chrStart	+	146	67.35	2.37791911233455	03_NOT_IMB	9.09	28.79	45.45	9.09	3.03	4.55
1	chr3R	peak_3486_9	chrStart	+	59	0	0.575337583978033	01_NOT_SIG	80.0	7.22	5.56	0.56	6.67	0.0
3	chr3R	peak_767_6	chrStart	+	50	59.4616822429907	1.26062922806621	01_NOT_SIG	38.32	13.08	7.47	5.6	28.97	6.54
1	chr2R	peak_4859_3	chrStart	+	76	0	0.251004511349928	01_NOT_SIG	37.04	24.07	25.31	4.94	8.64	0.0
4	chr3L	peak_3663_5	chrStart	+	59	83.104	3.6998292975344	03_NOT_IMB	8.0	42.67	17.33	2.66	18.67	10.67
2	chr2L	peak_18_4	chrStart	+	82	27.0743801652893	0.74388025142937	01_NOT_SIG	33.88	25.07	19.56	5.23	14.6	1.65
3	chr2L	peak_1849_6	chrStart	+	50	73.5746031746032	3.16290937704391	02_IMB	54.76	5.56	14.29	0	20.63	4.76
4	chr2L	peak_18_7	chrStart	+	56	85.1683962264151	12.6151447131981	02_IMB	0.94	29.01	11.8	3.53	43.4	11.32
2	chr2L	peak_1683_2	chrStart	+	48	25.3333333333333	0.788128197396669	01_NOT_SIG	78.33	1.67	4.17	0	15	0.83
1	chr3R	peak_3256_8	chrStart	+	83	0	0.326272236698421	01_NOT_SIG	43.75	9.38	28.13	4.69	14.06	0.0
1	chr2L	peak_2285_2	chrStart	+	84	0	0.315868142709508	01_NOT_SIG	9.33	55.33	22	12	1.33	0.0
3	chr3R	peak_221_2	chrStart	+	51	71.4285714285714	2.96194159104465	03_NOT_IMB	16.67	52.38	19.05	3.57	4.76	3.57
3	chr2R	peak_1868_9	chrStart	+	40	64.7089820359282	3.43852851600594	03_NOT_IMB	19.76	46.71	20.36	4.19	5.99	2.99
3	chr3R	peak_3582_2	chrStart	+	75	71.42578125	3.56288906543971	02_IMB	2.34	57.03	21.09	9.37	5.47	4.69
1	chr3L	peak_2304_3	chrStart	+	98	0	0.230686601922016	01_NOT_SIG	74.01	3.12	12.89	0.84	9.14	0.0
1	chr3L	peak_3846_1	chrStart	+	47	0	0.192638562418438	01_NOT_SIG	20.0	40.0	5.71	20	14.29	0.0
2	chr2L	peak_1319_7	chrStart	+	60	43.5955555555556	1.13690378090118	01_NOT_SIG	51.85	4.44	18.52	0	22.23	2.96
2	chr3L	peak_164_3	chrStart	+	105	36.6	0.435787053093107	01_NOT_SIG	15.83	2.5	44.16	3.33	32.5	1.67
1	chr3L	peak_1401_1	chrStart	+	39	22.0802325581395	0.589696699408326	01_NOT_SIG	51.16	13.95	15.12	0	18.61	1.16
3	chr2R	peak_2026_4	chrStart	+	43	65.6316455696202	2.17025237968914	03_NOT_IMB	59.49	7.59	6.33	1.27	18.98	6.33
2	chr2R	peak_182_1	chrStart	+	190	31.4338983050847	0.878709757187759	01_NOT_SIG	40.68	6.78	33.9	6.78	10.17	1.69
2	chr3L	peak_1082_1	chrStart	+	67	36	0.889714846148457	01_NOT_SIG	7.14	50.0	21.42	9.52	9.52	2.38
2	chr3L	peak_3617_3	chrStart	+	148	45.6974025974026	0.670454721492564	01_NOT_SIG	24.68	2.6	24.68	7.79	33.77	6.49
1	chr2R	peak_5420_2	chrStart	+	47	24.8571428571429	0.148529290061886	01_NOT_SIG	25.97	10.39	20.78	14.94	26.63	1.3
3	chr3R	peak_2469_3	chrStart	+	56	58.4650602409639	1.88946809711054	01_NOT_SIG	63.86	4.82	8.43	2.4	15.66	4.82
2	chr2L	peak_5077_4	chrStart	+	68	28.4273885350318	0.854228352959413	01_NOT_SIG	14.01	23.57	45.22	4.46	11.47	1.27
1	chr3R	peak_621_13	chrStart	+	96	18.9207920792079	0.15773198652626	01_NOT_SIG	39.6	1.98	16.83	7.92	32.67	0.99
3	chr2L	peak_1793_1	chrStart	+	47	70.4950617283951	3.91395951880174	03_NOT_IMB	11.73	49.38	20.98	8.03	5.56	4.32
2	chr2L	peak_295_2	chrStart	+	115	27.2596153846154	0.510368649556236	01_NOT_SIG	38.46	5.77	26.92	5.77	21.15	1.92
1	chr2L	peak_952_1	chrStart	+	42	0	0.351408387982925	01_NOT_SIG	57.73	13.4	14.43	2.06	12.38	0.0
3	chr2L	peak_6_3	chrStart	+	72	59.9931818181818	2.15162979459301	03_NOT_IMB	43.18	20.45	20.46	2.27	10.22	3.41
3	chr2L	peak_3356_2	chrStart	+	87	73.3390625	2.59842206355313	03_NOT_IMB	73.44	0.0	9.37	0	12.5	4.69
3	chr3R	peak_14_4	chrStart	+	79	59.996178343949	3.02646992758239	03_NOT_IMB	3.82	71.34	13.37	6.36	2.55	2.55
2	chr2R	peak_4357_1	chrStart	+	106	30	0.871409671786248	01_NOT_SIG	41.43	2.86	38.57	5.71	10	1.43
3	chr3L	peak_1747_3	chrStart	+	52	64.5779497098646	9.60719887579965	03_NOT_IMB	13.73	55.9	15.66	6.19	4.84	3.68
3	chr3R	peak_1918_4	chrStart	+	62	67.3507352941176	3.34008144508618	03_NOT_IMB	82.35	3.68	5.88	1.47	4.41	2.21
2	chr3L	peak_1962_1	chrStart	+	47	26.4700934579439	1.06276650051311	01_NOT_SIG	18.69	41.12	27.57	5.14	6.54	0.93
3	chr2R	peak_182_1	chrStart	+	42	57.8589211618257	1.05112906566829	01_NOT_SIG	14.11	31.54	7.88	3.32	38.17	4.98
4	chr3R	peak_1865_3	chrStart	+	43	92.2444444444444	8.40595395276878	03_NOT_IMB	7.78	51.11	10	2.22	13.33	15.56
1	chr2R	peak_2026_4	chrStart	+	81	0	0.172516378910864	01_NOT_SIG	63.33	3.33	6.67	1.67	25	0.0
1	chr3R	peak_4415_6	chrStart	+	113	0	0.404879993860838	01_NOT_SIG	1.64	30.33	55.74	9.84	2.46	0.0
3	chr2L	peak_18_12	chrStart	+	45	61.0096153846154	5.30758909104686	02_IMB	35.82	34.86	12.02	2.4	11.78	3.12
2	chr2R	peak_52_7	chrStart	+	58	35	1.07322387882996	01_NOT_SIG	32.64	13.89	34.02	4.17	13.2	2.08
4	chr3R	peak_5284_3	chrStart	+	32	96	6.65548074298723	03_NOT_IMB	80.61	13.27	0	0	2.04	4.08
2	chr2R	peak_1868_1	chrStart	+	54	41.5623529411765	1.21245235834119	01_NOT_SIG	65.88	10.59	4.71	2.35	14.12	2.35
1	chr3R	peak_404_8	chrStart	+	95	13.7307692307692	0.389086581138278	01_NOT_SIG	60.26	5.13	16.66	1.92	15.39	0.64
4	chr2L	peak_2888_1	chrStart	+	44	85	5.91321902397538	03_NOT_IMB	1.88	80.0	7.5	6.87	0	3.75
2	chr3R	peak_3492_1	chrStart	+	94	31.4308823529412	0.956447161661237	01_NOT_SIG	27.94	11.76	44.12	7.35	7.35	1.47
3	chr3L	peak_974_3	chrStart	+	48	57.1460674157303	2.07666027438327	03_NOT_IMB	64.04	17.98	6.74	0	8.99	2.25
2	chr2L	peak_2337_6	chrStart	+	63	34.5341666666667	0.745490223355488	01_NOT_SIG	18.33	28.33	29.17	4.17	18.34	1.67
2	chr3R	peak_4219_2	chrStart	+	140	34.375	0.980964502622306	01_NOT_SIG	46.67	9.17	25.83	4.17	12.5	1.67
1	chr3R	peak_2362_2	chrStart	+	122	0	0.504167266880974	01_NOT_SIG	1.37	41.1	48.63	8.22	0.68	0.0
3	chr2R	peak_641_6	chrStart	+	63	55.9516129032258	2.30049901919154	03_NOT_IMB	50.81	12.9	20.16	0.81	12.1	3.23
3	chrX	peak_185_2	chrStart	+	81	55	1.73212747609711	01_NOT_SIG	52.86	11.43	20	2.86	10	2.86
4	chr3R	peak_1186_5	chrStart	+	53	95.0453038674033	17.8587480082584	02_IMB	1.1	4.97	1.1	37.56	18.78	36.46
2	chr2L	peak_373_1	chrStart	+	47	45.4507772020725	2.17665695605938	03_NOT_IMB	52.33	29.02	8.29	2.59	6.22	1.55
2	chrX	peak_4621_1	chrStart	+	48	27.2727272727273	0.538235075240942	01_NOT_SIG	63.64	5.45	3.64	1.82	23.63	1.82
3	chr3L	peak_3842_1	chrStart	+	84	50.9090909090909	1.67064311197332	01_NOT_SIG	29.29	4.04	52.52	7.07	5.05	2.02
2	chr2R	peak_3577_1	chrStart	+	65	41.6538461538461	0.850915341799427	01_NOT_SIG	34.62	15.38	21.16	5.77	19.23	3.85
2	chr2R	peak_321_3	chrStart	+	172	25	0.941108562603827	01_NOT_SIG	54.47	2.44	30.89	2.44	8.94	0.81
2	chr2R	peak_56_3	chrStart	+	103	30	1.22779910847096	01_NOT_SIG	44.09	21.26	25.2	3.94	4.72	0.79
3	chr2L	peak_598_4	chrStart	+	73	69.7718446601942	1.64220373744089	01_NOT_SIG	27.18	13.59	15.54	2.91	36.89	3.88
2	chr3R	peak_1169_7	chrStart	+	145	49.0829268292683	1.42740625465387	01_NOT_SIG	15.85	15.85	46.35	10.98	7.32	3.66
2	chr2R	peak_5098_2	chrStart	+	62	38.0688	0.934611855006537	01_NOT_SIG	50.4	16.0	7.2	2.4	21.6	2.4
2	chr2L	peak_1793_3	chrStart	+	73	44.9867647058823	0.581667703697298	01_NOT_SIG	12.5	22.06	25.74	16.91	19.85	2.94
2	chr2L	peak_78_1	chrStart	+	94	49.219298245614	1.09812238681364	01_NOT_SIG	21.05	30.7	21.05	16.67	7.89	2.63
3	chr2L	peak_546_2	chrStart	+	44	62.8889705882353	2.82961064481534	03_NOT_IMB	19.85	26.47	30.89	8.82	8.82	5.15
4	chr2R	peak_74_1	chrStart	+	41	86	5.28816793970399	02_IMB	33.04	17.86	10.71	4.46	23.22	10.71
3	chr3R	peak_3454_4	chrStart	+	71	65.2976958525346	3.56459135261757	02_IMB	17.97	6.45	53.46	2.3	16.13	3.69
1	chr3R	peak_2980_8	chrStart	+	108	22.0841121495327	0.276312003307763	01_NOT_SIG	35.51	6.54	26.16	5.61	24.3	1.87
3	chr2R	peak_2603_1	chrStart	+	33	61.5364485981308	2.46276646704773	03_NOT_IMB	13.08	57.94	12.15	7.47	5.61	3.74
2	chr3R	peak_387_2	chrStart	+	56	26.1601941747573	0.831518630531401	01_NOT_SIG	66.02	3.88	13.59	1.94	13.59	0.97
1	chr2R	peak_1970_5	chrStart	+	44	0	0.420302523220033	01_NOT_SIG	48.84	24.03	16.28	3.11	7.75	0.0
2	chr3R	peak_4827_4	chrStart	+	40	36.3631578947368	1.19936642782755	01_NOT_SIG	47.37	23.68	13.16	5.26	8.77	1.75
1	chr2L	peak_1579_6	chrStart	+	56	13.4598984771574	0.489280243590755	01_NOT_SIG	72.08	5.08	8.63	2.03	11.67	0.51
4	chr3L	peak_1297_5	chrStart	+	35	79.4117647058824	7.03361454364177	03_NOT_IMB	37.91	16.99	9.8	5.22	17	13.07
2	chr2L	peak_2337_4	chrStart	+	96	33.3436893203884	0.830296107940418	01_NOT_SIG	33.01	16.5	27.18	1.94	19.41	1.94
2	chr3R	peak_776_1	chrStart	+	139	48.9882352941176	1.27023921185173	01_NOT_SIG	47.06	2.35	22.35	3.53	20	4.71
1	chr2R	peak_1974_2	chrStart	+	160	0	0.345798842997803	01_NOT_SIG	62.07	3.45	15.51	3.44	15.52	0.0
3	chr2L	peak_1319_2	chrStart	+	120	64.2077586206897	1.44817192715101	01_NOT_SIG	36.21	1.72	9.49	2.59	44.83	5.17
2	chr2R	peak_715_5	chrStart	+	35	27.0796610169492	0.662956299857382	01_NOT_SIG	38.14	26.27	13.56	1.69	18.64	1.69
